user_pk,follower_pk,follower_username,follower_count,thread_user_pk,thread_username,thread_follower_pk,thread_follower_username
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,1579907408.0,rafaelpaulinoferreira
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,60093415798.0,kat_geez_crochet
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63070418078.0,state_of_grace123
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,61138073750.0,ella_taylorsversion_
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63859891710.0,helen_taylors_version
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63436512338.0,madwoman1028
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,263655858.0,mara_beyea11
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,19115354.0,kan0060
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63266605793.0,lauramarie2020
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63093313536.0,marshalmallowplays
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,3878736571.0,lizzyliz_1995
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63457664804.0,shannonambroson
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,1673151900.0,mrsjexis
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,65117085178.0,lifewith_kierra
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63843145317.0,lyliana1277
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,7453917524.0,sarahmonticue
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,5525652488.0,melindacarmen_
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,65926866152.0,zackgrossmusic
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63098530218.0,forevermadie22
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,65619394124.0,darbenstine
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,22999388.0,nomoremrniceswiftie
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,65020874839.0,claracianferotti
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63137978796.0,mrmikeymonster
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,1486138221.0,lfcmel
63416203260.0,,,0.0,63416203260.0,justkellykellykellykelly,63120793284.0,lexxxinstereo
190129348.0,,,0.0,190129348.0,iamwildwoman,63446368296.0,laurensovereign
190129348.0,,,0.0,190129348.0,iamwildwoman,58233712941.0,witchy_helen_
190129348.0,,,0.0,190129348.0,iamwildwoman,63086999261.0,heyitskimberlyn_
30260298241.0,,,0.0,30260298241.0,alora_jen90,64343718875.0,tracey.curtis.507
30260298241.0,,,0.0,30260298241.0,alora_jen90,70383034771.0,coastalyarnworx
30260298241.0,,,0.0,30260298241.0,alora_jen90,67920197644.0,idreamofnuggets
30260298241.0,,,0.0,30260298241.0,alora_jen90,69679752901.0,desouzabenp
30260298241.0,,,0.0,30260298241.0,alora_jen90,65931786948.0,h3artst0per
63448108652.0,,,0.0,63448108652.0,samanthaanderl,2961661069.0,celestehector87
48742128.0,,,0.0,48742128.0,ticaleur,39413763.0,mandalevelsup
48742128.0,,,0.0,48742128.0,ticaleur,64685242307.0,phoenixcorndog
48742128.0,,,0.0,48742128.0,ticaleur,1523630705.0,_the.bolter
48742128.0,,,0.0,48742128.0,ticaleur,63090245861.0,booklovejess
346545542.0,,,0.0,346545542.0,rwctlc1107,63276982828.0,d.j._unsubscribed_
4318110380.0,,,0.0,4318110380.0,jmayson11,65858606709.0,the.mrs.stovall
63391150105.0,,,0.0,63391150105.0,smesselt,63100251888.0,thereseflanagan
5621456.0,,,0.0,5621456.0,mellionaire,63258930966.0,tracytrips
20842783.0,,,0.0,20842783.0,cmatone_,63421916347.0,hellcatbetty
294552366.0,,,0.0,294552366.0,christinaslaback,58233712941.0,witchy_helen_
294552366.0,,,0.0,294552366.0,christinaslaback,48776585413.0,dianesorensen.bb
294552366.0,,,0.0,294552366.0,christinaslaback,49118101.0,heatherchauvin_
294552366.0,,,0.0,294552366.0,christinaslaback,24631321019.0,lori.cunningham.148
64592031044.0,,,0.0,64592031044.0,tyrannasarrarex,63451274408.0,sleepyxbunnii
64592031044.0,,,0.0,64592031044.0,tyrannasarrarex,63233794888.0,xamphetanina
208779775.0,,,0.0,208779775.0,beautyrunningwild,63308335051.0,madwoman222
47837033.0,,,0.0,47837033.0,sparklewithsteph,68822662345.0,its.addie13
49834733911.0,,,0.0,49834733911.0,aunt_sarah_andthe_cathouse,68822662345.0,its.addie13
49834733911.0,,,0.0,49834733911.0,aunt_sarah_andthe_cathouse,63506553232.0,michael_ekin
199382204.0,,,0.0,199382204.0,rabbicy,63412603181.0,hollisbischoff
7358467.0,,,0.0,7358467.0,g8ralexis,25221956.0,bibitty
7358467.0,,,0.0,7358467.0,g8ralexis,63258930966.0,tracytrips
63315058721.0,,,0.0,63315058721.0,gwensaschasversion,66498375768.0,swiftie__society
70382111375.0,,,0.0,70382111375.0,bonnies5945,66092294125.0,nadir_ali_019
1821266193.0,,,0.0,1821266193.0,lapetiteemme,263655858.0,mara_beyea11
1821266193.0,,,0.0,1821266193.0,lapetiteemme,3878736571.0,lizzyliz_1995
1821266193.0,,,0.0,1821266193.0,lapetiteemme,50486203.0,ashcottonmiller87
1821266193.0,,,0.0,1821266193.0,lapetiteemme,39413763.0,mandalevelsup
7453917524.0,,,0.0,7453917524.0,sarahmonticue,63439428867.0,amandajo424
63606016743.0,,,0.0,63606016743.0,kristenmcknight,63086999261.0,heyitskimberlyn_
63606016743.0,,,0.0,63606016743.0,kristenmcknight,276893201.0,kacey973
3009476810.0,,,0.0,3009476810.0,ericatrek,63098530218.0,forevermadie22
9268058813.0,,,0.0,9268058813.0,ambershreds,63088054048.0,borntobeweiiird
290869703.0,,,0.0,290869703.0,nikitanavalkar,63086999261.0,heyitskimberlyn_
290869703.0,,,0.0,290869703.0,nikitanavalkar,70815600788.0,_aja.james
290869703.0,,,0.0,290869703.0,nikitanavalkar,63477475775.0,perksofbeingabookworm01
1486138221.0,,,0.0,1486138221.0,lfcmel,64685242307.0,phoenixcorndog
1486138221.0,,,0.0,1486138221.0,lfcmel,1603373156.0,bookishswiftie04
1486138221.0,,,0.0,1486138221.0,lfcmel,63120793284.0,lexxxinstereo
1486138221.0,,,0.0,1486138221.0,lfcmel,1474257304.0,shauna_na_na_na
1486138221.0,,,0.0,1486138221.0,lfcmel,2283717906.0,kasatgdblaw
1486138221.0,,,0.0,1486138221.0,lfcmel,65831907615.0,captureit.rememberit_13
1486138221.0,,,0.0,1486138221.0,lfcmel,1579907408.0,rafaelpaulinoferreira
41627457.0,,,0.0,41627457.0,boykindawg,63120793284.0,lexxxinstereo
41627457.0,,,0.0,41627457.0,boykindawg,63089628759.0,nancygoreckianderson
41627457.0,,,0.0,41627457.0,boykindawg,63457664804.0,shannonambroson
41627457.0,,,0.0,41627457.0,boykindawg,65078223711.0,brittney_harding
1791954809.0,,,0.0,1791954809.0,marybeth090125,63100140022.0,retired_plumber
3095718903.0,,,0.0,3095718903.0,jemesouviens,63474617901.0,ryan_reads_and_writes
3095718903.0,,,0.0,3095718903.0,jemesouviens,63271421851.0,thiselyzajayne
3095718903.0,,,0.0,3095718903.0,jemesouviens,63066220801.0,pvcollinsphotos
3095718903.0,,,0.0,3095718903.0,jemesouviens,63481825052.0,elana_mcdougall_author
388267302.0,,,0.0,388267302.0,jenniferwilliams88,63086999261.0,heyitskimberlyn_
1452469360.0,,,0.0,1452469360.0,brynley.edens,308455393.0,cakt1991
1452469360.0,,,0.0,1452469360.0,brynley.edens,13104575.0,radicalkid87
1452469360.0,,,0.0,1452469360.0,brynley.edens,7689038744.0,wobegon74
1452469360.0,,,0.0,1452469360.0,brynley.edens,22999388.0,nomoremrniceswiftie
226077609.0,,,0.0,226077609.0,meetmeatmdnght,63436512338.0,madwoman1028
226077609.0,,,0.0,226077609.0,meetmeatmdnght,65619394124.0,darbenstine
226077609.0,,,0.0,226077609.0,meetmeatmdnght,63281400865.0,destination_swiftie
226077609.0,,,0.0,226077609.0,meetmeatmdnght,67706841256.0,williamsoklahoma77
226077609.0,,,0.0,226077609.0,meetmeatmdnght,1603373156.0,bookishswiftie04
226077609.0,,,0.0,226077609.0,meetmeatmdnght,66124654010.0,mistyrp99
226077609.0,,,0.0,226077609.0,meetmeatmdnght,64343718875.0,tracey.curtis.507
25221956.0,,,0.0,25221956.0,bibitty,64329143889.0,swiftiefootball
25221956.0,,,0.0,25221956.0,bibitty,60093415798.0,kat_geez_crochet
15443402.0,,,0.0,15443402.0,accio_jencat,263655858.0,mara_beyea11
15443402.0,,,0.0,15443402.0,accio_jencat,1452469360.0,brynley.edens
20263409.0,,,0.0,20263409.0,twinkle.tam,66497808807.0,mckenzievlad_thepoet
20263409.0,,,0.0,20263409.0,twinkle.tam,1821266193.0,lapetiteemme
20263409.0,,,0.0,20263409.0,twinkle.tam,63859891710.0,helen_taylors_version
590545771.0,,,0.0,590545771.0,cat_m_baker,637860995.0,jessicapats
285779433.0,,,0.0,285779433.0,fitbeautynancy,63086999261.0,heyitskimberlyn_
191816982.0,,,0.0,191816982.0,bg1947,67706841256.0,williamsoklahoma77
191816982.0,,,0.0,191816982.0,bg1947,63308335051.0,madwoman222
63098596474.0,,,0.0,63098596474.0,elainarae2k,63086999261.0,heyitskimberlyn_
296536689.0,,,0.0,296536689.0,heidismitchell,63086999261.0,heyitskimberlyn_
487925841.0,,,0.0,487925841.0,jeninchiostro,63086999261.0,heyitskimberlyn_
487925841.0,,,0.0,487925841.0,jeninchiostro,63416203260.0,justkellykellykellykelly
576352882.0,,,0.0,576352882.0,jessicaa_dmr,63281400865.0,destination_swiftie
20873589.0,,,0.0,20873589.0,nmizoo23,67840257186.0,randallbc777
8884061.0,,,0.0,8884061.0,cutmeupjenny,262458324.0,_mindorbit
8884061.0,,,0.0,8884061.0,cutmeupjenny,63070418078.0,state_of_grace123
1335655650.0,,,0.0,1335655650.0,thekaydrew,1558942092.0,marvelous.mz.gaggini
1335655650.0,,,0.0,1335655650.0,thekaydrew,67920197644.0,idreamofnuggets
1487546568.0,,,0.0,1487546568.0,lekhopkins,67706841256.0,williamsoklahoma77
47483104899.0,,,0.0,47483104899.0,uncommongrace25,144193549.0,dawnmsuiter
47483104899.0,,,0.0,47483104899.0,uncommongrace25,63258930966.0,tracytrips
47483104899.0,,,0.0,47483104899.0,uncommongrace25,1603373156.0,bookishswiftie04
67091259371.0,,,0.0,67091259371.0,ammax2,1495348902.0,alohakarina
200220352.0,,,0.0,200220352.0,darci3m,68905675499.0,officialdavidbasile
8168284087.0,,,0.0,8168284087.0,spnc.rr03,63859891710.0,helen_taylors_version
8168284087.0,,,0.0,8168284087.0,spnc.rr03,63098530218.0,forevermadie22
8168284087.0,,,0.0,8168284087.0,spnc.rr03,63258930966.0,tracytrips
13104575.0,,,0.0,13104575.0,radicalkid87,66574777865.0,jimena22743
13104575.0,,,0.0,13104575.0,radicalkid87,63400759207.0,gootie14
13104575.0,,,0.0,13104575.0,radicalkid87,65117085178.0,lifewith_kierra
13104575.0,,,0.0,13104575.0,radicalkid87,1474257304.0,shauna_na_na_na
13104575.0,,,0.0,13104575.0,radicalkid87,1523630705.0,_the.bolter
13104575.0,,,0.0,13104575.0,radicalkid87,63460213473.0,sojournerweaver
594389012.0,,,0.0,594389012.0,jdubfla,69366324553.0,cjrttla
63297525252.0,,,0.0,63297525252.0,mich321,70290564124.0,pizza_burger_taco
3878736571.0,,,0.0,3878736571.0,lizzyliz_1995,63444576252.0,ding_gorgeous
3878736571.0,,,0.0,3878736571.0,lizzyliz_1995,1286957434.0,blazwura
3878736571.0,,,0.0,3878736571.0,lizzyliz_1995,67789785187.0,9ca1b8d02a
63440599934.0,,,0.0,63440599934.0,jessicavauthor,63158437498.0,chazngg
7841474726.0,,,0.0,7841474726.0,mom_the_savage1,63258930966.0,tracytrips
7841474726.0,,,0.0,7841474726.0,mom_the_savage1,63508672522.0,emilyngoff
69614032057.0,,,0.0,69614032057.0,zozomadre505,353556959.0,holsterwpb
69614032057.0,,,0.0,69614032057.0,zozomadre505,66617946965.0,annoliver067
70428705305.0,,,0.0,70428705305.0,mistydudley42,181156648.0,cspoone67
70428705305.0,,,0.0,70428705305.0,mistydudley42,423070596.0,april_mannion
70428705305.0,,,0.0,70428705305.0,mistydudley42,65858606709.0,the.mrs.stovall
70428705305.0,,,0.0,70428705305.0,mistydudley42,273399623.0,iamsuzyn
3594831437.0,,,0.0,3594831437.0,waltgekko,68822662345.0,its.addie13
3594831437.0,,,0.0,3594831437.0,waltgekko,67840257186.0,randallbc777
633309819.0,,,0.0,633309819.0,erikastroup86,65020874839.0,claracianferotti
633309819.0,,,0.0,633309819.0,erikastroup86,63457664804.0,shannonambroson
633309819.0,,,0.0,633309819.0,erikastroup86,63436512338.0,madwoman1028
633309819.0,,,0.0,633309819.0,erikastroup86,1821266193.0,lapetiteemme
633309819.0,,,0.0,633309819.0,erikastroup86,46125352730.0,jicsimae
633309819.0,,,0.0,633309819.0,erikastroup86,199292581.0,nikkisrandoms
633309819.0,,,0.0,633309819.0,erikastroup86,9383015597.0,rachjgillett
35092028859.0,,,0.0,35092028859.0,dana_sackett,69772213557.0,brendadunphy08
17553365.0,,,0.0,17553365.0,julestabeling,1431445436.0,colleen_beaton72
17553365.0,,,0.0,17553365.0,julestabeling,14995902.0,missjayemay
51228479846.0,,,0.0,51228479846.0,cjmanahan.nm_afa,3418353530.0,donnametler
51228479846.0,,,0.0,51228479846.0,cjmanahan.nm_afa,1431445436.0,colleen_beaton72
51228479846.0,,,0.0,51228479846.0,cjmanahan.nm_afa,67840257186.0,randallbc777
308455393.0,,,0.0,308455393.0,cakt1991,67840257186.0,randallbc777
63400759207.0,,,0.0,63400759207.0,gootie14,909517323.0,gracielouwhosd
63143238313.0,,,0.0,63143238313.0,debmeister221,67681197755.0,msdeb44
3320323.0,,,0.0,3320323.0,lindseyerin23,69772213557.0,brendadunphy08
262009566.0,,,0.0,262009566.0,marialagrandeur,69038640659.0,james.norray
175480177.0,,,0.0,175480177.0,gabreyman,60287521537.0,cynthia.dominique.2023
175480177.0,,,0.0,175480177.0,gabreyman,65351568348.0,metal.druid
46125352730.0,,,0.0,46125352730.0,jicsimae,63252184325.0,adipixie
46125352730.0,,,0.0,46125352730.0,jicsimae,63093961089.0,loveyourwifewell
46125352730.0,,,0.0,46125352730.0,jicsimae,28668060925.0,maddybarnham
46125352730.0,,,0.0,46125352730.0,jicsimae,63129614244.0,thestoryofvarun
46125352730.0,,,0.0,46125352730.0,jicsimae,63308335051.0,madwoman222
45708702535.0,,,0.0,45708702535.0,suzbluz304,63086999261.0,heyitskimberlyn_
5525652488.0,,,0.0,5525652488.0,melindacarmen_,2466274254.0,cartersporks
5525652488.0,,,0.0,5525652488.0,melindacarmen_,63093961089.0,loveyourwifewell
5525652488.0,,,0.0,5525652488.0,melindacarmen_,53673718625.0,audrey_haypark
5525652488.0,,,0.0,5525652488.0,melindacarmen_,65379274726.0,futuriste0
5525652488.0,,,0.0,5525652488.0,melindacarmen_,8637011815.0,the.mindfulpalette
5525652488.0,,,0.0,5525652488.0,melindacarmen_,50486203.0,ashcottonmiller87
5525652488.0,,,0.0,5525652488.0,melindacarmen_,63062717707.0,kathrynaylabarnes
5525652488.0,,,0.0,5525652488.0,melindacarmen_,46125352730.0,jicsimae
65146157119.0,,,0.0,65146157119.0,troyerlayne,68167349626.0,boricuademocrats
5712148712.0,,,0.0,5712148712.0,athomp56666,52397934057.0,melindajohnson6816
9493529313.0,,,0.0,9493529313.0,jeintheop,63086999261.0,heyitskimberlyn_
9493529313.0,,,0.0,9493529313.0,jeintheop,63888361280.0,jensbooks247
9493529313.0,,,0.0,9493529313.0,jeintheop,63308335051.0,madwoman222
9493529313.0,,,0.0,9493529313.0,jeintheop,65619394124.0,darbenstine
9493529313.0,,,0.0,9493529313.0,jeintheop,1603373156.0,bookishswiftie04
9493529313.0,,,0.0,9493529313.0,jeintheop,63457664804.0,shannonambroson
9493529313.0,,,0.0,9493529313.0,jeintheop,64808081760.0,huma_nity911
9493529313.0,,,0.0,9493529313.0,jeintheop,65926866152.0,zackgrossmusic
199292581.0,,,0.0,199292581.0,nikkisrandoms,63086999261.0,heyitskimberlyn_
199292581.0,,,0.0,199292581.0,nikkisrandoms,65140051300.0,tmartin_333
199292581.0,,,0.0,199292581.0,nikkisrandoms,8884061.0,cutmeupjenny
199292581.0,,,0.0,199292581.0,nikkisrandoms,66091782398.0,poets.made.of.ash
199292581.0,,,0.0,199292581.0,nikkisrandoms,4658731.0,nesticos
199292581.0,,,0.0,199292581.0,nikkisrandoms,61138073750.0,ella_taylorsversion_
199292581.0,,,0.0,199292581.0,nikkisrandoms,60433307285.0,ts_swiftie_1989_13
65741261625.0,,,0.0,65741261625.0,_christina_marisa_,1495348902.0,alohakarina
65741261625.0,,,0.0,65741261625.0,_christina_marisa_,63098530218.0,forevermadie22
65741261625.0,,,0.0,65741261625.0,_christina_marisa_,63421263906.0,jenna_mcleod_author_
263655858.0,,,0.0,263655858.0,mara_beyea11,66497808807.0,mckenzievlad_thepoet
263655858.0,,,0.0,263655858.0,mara_beyea11,63859891710.0,helen_taylors_version
263655858.0,,,0.0,263655858.0,mara_beyea11,65741261625.0,_christina_marisa_
1474257304.0,,,0.0,1474257304.0,shauna_na_na_na,63888361280.0,jensbooks247
1474257304.0,,,0.0,1474257304.0,shauna_na_na_na,63086999261.0,heyitskimberlyn_
1474257304.0,,,0.0,1474257304.0,shauna_na_na_na,5525652488.0,melindacarmen_
1474257304.0,,,0.0,1474257304.0,shauna_na_na_na,13104575.0,radicalkid87
1474257304.0,,,0.0,1474257304.0,shauna_na_na_na,63070418078.0,state_of_grace123
3927473098.0,,,0.0,3927473098.0,barklaysmom,199539352.0,mycalindy
3927473098.0,,,0.0,3927473098.0,barklaysmom,64343718875.0,tracey.curtis.507
3927473098.0,,,0.0,3927473098.0,barklaysmom,69772213557.0,brendadunphy08
65117085178.0,,,0.0,65117085178.0,lifewith_kierra,13104575.0,radicalkid87
65117085178.0,,,0.0,65117085178.0,lifewith_kierra,66497808807.0,mckenzievlad_thepoet
65117085178.0,,,0.0,65117085178.0,lifewith_kierra,51278116767.0,karma_is_my_boyfriend13
65117085178.0,,,0.0,65117085178.0,lifewith_kierra,33216501.0,strongheather
65117085178.0,,,0.0,65117085178.0,lifewith_kierra,15703842.0,shari_archinoff
22999388.0,,,0.0,22999388.0,nomoremrniceswiftie,70815600788.0,_aja.james
22999388.0,,,0.0,22999388.0,nomoremrniceswiftie,15483915.0,dcredhead137
70260714052.0,,,0.0,70260714052.0,jaymehaase77,63251591131.0,ohnelleyeah
70260714052.0,,,0.0,70260714052.0,jaymehaase77,64343718875.0,tracey.curtis.507
70260714052.0,,,0.0,70260714052.0,jaymehaase77,63456480500.0,katyeshorkey
63453933862.0,,,0.0,63453933862.0,ruthsmor,2270333512.0,maire.wilcox
63453933862.0,,,0.0,63453933862.0,ruthsmor,66393265019.0,lovesmagicuniverse
353556959.0,,,0.0,353556959.0,holsterwpb,69614032057.0,zozomadre505
353556959.0,,,0.0,353556959.0,holsterwpb,27896728.0,cambro_obscura
23270833.0,,,0.0,23270833.0,kaylawjlosh,65078223711.0,brittney_harding
180827593.0,,,0.0,180827593.0,torturedpoet_22,144193549.0,dawnmsuiter
180827593.0,,,0.0,180827593.0,torturedpoet_22,9493529313.0,jeintheop
180827593.0,,,0.0,180827593.0,torturedpoet_22,5368912086.0,alicarver2
180827593.0,,,0.0,180827593.0,torturedpoet_22,66311329919.0,laaye47
4318537270.0,,,0.0,4318537270.0,tartanlady007,63279665625.0,roger_lawler
1147902045.0,,,0.0,1147902045.0,kawinki25,63474617901.0,ryan_reads_and_writes
44114052.0,,,0.0,44114052.0,tracyanne90,71324892320.0,officialsrscinema
7718397742.0,,,0.0,7718397742.0,beth_hockaday,68822662345.0,its.addie13
7718397742.0,,,0.0,7718397742.0,beth_hockaday,64118306600.0,rdaetha
63421795015.0,,,0.0,63421795015.0,charleneschlegel68,70428705305.0,mistydudley42
10640644817.0,,,0.0,10640644817.0,lisa92675,63258930966.0,tracytrips
63601610018.0,,,0.0,63601610018.0,erinspiegel,65078223711.0,brittney_harding
262284329.0,,,0.0,262284329.0,shangie84,63436512338.0,madwoman1028
262284329.0,,,0.0,262284329.0,shangie84,33216501.0,strongheather
262284329.0,,,0.0,262284329.0,shangie84,63421263906.0,jenna_mcleod_author_
262284329.0,,,0.0,262284329.0,shangie84,65741261625.0,_christina_marisa_
262284329.0,,,0.0,262284329.0,shangie84,199292581.0,nikkisrandoms
262284329.0,,,0.0,262284329.0,shangie84,22999388.0,nomoremrniceswiftie
262284329.0,,,0.0,262284329.0,shangie84,3694894478.0,meowcii
63421916347.0,,,0.0,63421916347.0,hellcatbetty,70250491922.0,britnbrown_86
63421916347.0,,,0.0,63421916347.0,hellcatbetty,66498375768.0,swiftie__society
23118167597.0,,,0.0,23118167597.0,thankuspirit777,63308335051.0,madwoman222
264606295.0,,,0.0,264606295.0,nvryourhoneybabe,1431445436.0,colleen_beaton72
631874857.0,,,0.0,631874857.0,appledawn_434,65078223711.0,brittney_harding
474498703.0,,,0.0,474498703.0,kellysittingpretty,65376978522.0,uniteddogsrescueshelter
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66739987881.0,gg__frasernash__546
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,65053796070.0,sean.slick
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66430902627.0,blackdelflowrd
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,64014191820.0,calmyourfarmgame
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63421381101.0,naeem_tuwar
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,65398772528.0,alexidewriter
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63525248989.0,iamvickyhilton
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63070311372.0,tiffanypep
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63089628759.0,nancygoreckianderson
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66344506599.0,herrymloge9575
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,64686650105.0,cidemar_faria
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66393265019.0,lovesmagicuniverse
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,65548923826.0,bonnie_darco
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66420785732.0,martuduran
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63381260349.0,iam_laronanthony__
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,64515613277.0,fashionbyedelbands
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,65133532798.0,fosterkatina
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66375120550.0,honeybeez200
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66779550689.0,thehazytones
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66323329775.0,hosein.abaseian.9
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,65735966306.0,supermjh12
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66561421601.0,theinversecollection
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63896062682.0,huja.be
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66963908589.0,mindofmerk
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,66508785180.0,2serendra_bgc
66727891199.0,,,0.0,66727891199.0,thevinesartmarket,63635088246.0,sunsing
46994226801.0,,,0.0,46994226801.0,1122church,1900348736.0,life_poolchapel
46994226801.0,,,0.0,46994226801.0,1122church,63400205749.0,gilbert_amatta
46994226801.0,,,0.0,46994226801.0,1122church,63399158493.0,kevin_ondialo
55536906153.0,,,0.0,55536906153.0,abimbola_dennis_01,63317505259.0,mykolasoo
55536906153.0,,,0.0,55536906153.0,abimbola_dennis_01,6029822059.0,cosmiceureka
55536906153.0,,,0.0,55536906153.0,abimbola_dennis_01,66393265019.0,lovesmagicuniverse
65947147967.0,,,0.0,65947147967.0,emrankhan1359,3029592674.0,briantreber
65947147967.0,,,0.0,65947147967.0,emrankhan1359,62029770729.0,marioalbertomonroya
65947147967.0,,,0.0,65947147967.0,emrankhan1359,52050761737.0,airdrop8990
65947147967.0,,,0.0,65947147967.0,emrankhan1359,65497610842.0,mari.nespuhl
65947147967.0,,,0.0,65947147967.0,emrankhan1359,59432355279.0,mariahalvesq
65947147967.0,,,0.0,65947147967.0,emrankhan1359,67531847194.0,mikeirwin1134
65947147967.0,,,0.0,65947147967.0,emrankhan1359,66534712940.0,black_boutiquebb
65947147967.0,,,0.0,65947147967.0,emrankhan1359,66442628888.0,thomasstevenson872
65947147967.0,,,0.0,65947147967.0,emrankhan1359,64930856032.0,beemraj.bhagwandin6
65947147967.0,,,0.0,65947147967.0,emrankhan1359,68176886164.0,seeker_mcmanus
65947147967.0,,,0.0,65947147967.0,emrankhan1359,66280683644.0,balieiro_milton
65947147967.0,,,0.0,65947147967.0,emrankhan1359,67147142996.0,wilbran509
65947147967.0,,,0.0,65947147967.0,emrankhan1359,65053796070.0,sean.slick
65947147967.0,,,0.0,65947147967.0,emrankhan1359,65348275789.0,virtutech.marketing
65947147967.0,,,0.0,65947147967.0,emrankhan1359,66362937224.0,san_jid_islam
2245933997.0,,,0.0,2245933997.0,iam_wizzywonda,63041694572.0,mbetobongjohn
65841135042.0,,,0.0,65841135042.0,mzscout3,63062717707.0,kathrynaylabarnes
65841135042.0,,,0.0,65841135042.0,mzscout3,69681848802.0,leptir1313
65841135042.0,,,0.0,65841135042.0,mzscout3,66564793740.0,kkyanaandrea
65841135042.0,,,0.0,65841135042.0,mzscout3,63064470626.0,macgregor7894
65841135042.0,,,0.0,65841135042.0,mzscout3,64133171263.0,hhhvnnah
65841135042.0,,,0.0,65841135042.0,mzscout3,67593054329.0,teiwapotts
65841135042.0,,,0.0,65841135042.0,mzscout3,63457541609.0,ladydi0410
65841135042.0,,,0.0,65841135042.0,mzscout3,63126164675.0,_iamclimp
65841135042.0,,,0.0,65841135042.0,mzscout3,1431445436.0,colleen_beaton72
65841135042.0,,,0.0,65841135042.0,mzscout3,63434618598.0,fawngoodwine
65841135042.0,,,0.0,65841135042.0,mzscout3,63241092044.0,irteza_gunner3567
65841135042.0,,,0.0,65841135042.0,mzscout3,69451406154.0,joannie_davii
65841135042.0,,,0.0,65841135042.0,mzscout3,64118306600.0,rdaetha
65841135042.0,,,0.0,65841135042.0,mzscout3,909517323.0,gracielouwhosd
65841135042.0,,,0.0,65841135042.0,mzscout3,63091461877.0,sp00pkittn
65841135042.0,,,0.0,65841135042.0,mzscout3,4987065836.0,lancebell5627
65841135042.0,,,0.0,65841135042.0,mzscout3,68176886164.0,seeker_mcmanus
65841135042.0,,,0.0,65841135042.0,mzscout3,69205850176.0,selfcreditrestore
65841135042.0,,,0.0,65841135042.0,mzscout3,67924453501.0,sickchickkie
65841135042.0,,,0.0,65841135042.0,mzscout3,63317505259.0,mykolasoo
65841135042.0,,,0.0,65841135042.0,mzscout3,3617687269.0,steelpitt915
65841135042.0,,,0.0,65841135042.0,mzscout3,65725662312.0,ofelia.francisco.526
65841135042.0,,,0.0,65841135042.0,mzscout3,63820314872.0,happ.ygirl6917
65841135042.0,,,0.0,65841135042.0,mzscout3,63089628759.0,nancygoreckianderson
65841135042.0,,,0.0,65841135042.0,mzscout3,63272152246.0,tracieverett
65841135042.0,,,0.0,65841135042.0,mzscout3,66598730637.0,kyle_chiesa
