user_pk,follower_pk,follower_username,follower_count,user_threads_userpk,user_threads_follower_pk,username
623659295,8320911896,kerryd.sing,397,70151437157.0,70151437157.0,
623659295,3278910158,yourfavvnurse,146,63082719926.0,63082719926.0,
623659295,319225967,gq_underated,216,68669304775.0,68669304775.0,
623659295,175873875,kingkeviorr,382,63089828771.0,63089828771.0,
623659295,246097685,6figgadee,1180,63407927793.0,63407927793.0,
623659295,33338411,klarq_kent,604,63244242549.0,63244242549.0,
623659295,14955349407,shanakaychisholm,317,65474153957.0,65474153957.0,
623659295,1157612238,campbell_dawon,1201,68838436476.0,68838436476.0,
623659295,34756086,theallenmiller,613,63128154542.0,63128154542.0,
623659295,25167222,imthatbrit,293,63396228336.0,63396228336.0,
623659295,7689365857,mrivan83,1263,63291112241.0,63291112241.0,
623659295,11239347,prodbytomcash,265,68594876959.0,68594876959.0,
623659295,26734714,ichrisadams,589,63301301459.0,63301301459.0,
623659295,144857151,mysoftwifelife,438,63261615843.0,63261615843.0,
623659295,15080266,2goals1carl,147,70059419218.0,70059419218.0,
623659295,180367106,mzomg_travelz22,217,63460833650.0,63460833650.0,
623659295,182869947,duwyna_therealtor,247,63421762536.0,63421762536.0,
623659295,32978381,88domo_,176,63491610839.0,63491610839.0,
623659295,181416114,biigkountry_,493,63511608690.0,63511608690.0,
623659295,41600513,_itbrewswell,1122,66403790371.0,66403790371.0,
623659295,20221425,iamtierney,332,63301610133.0,63301610133.0,
623659295,219860614,caribbeantoast,144,63101584357.0,63101584357.0,
623659295,5675995953,luffy_1.5_,389,63461168241.0,63461168241.0,
623659295,23506153,camellia_hurt1,505,63226838261.0,63226838261.0,
623659295,412878269,her_highness_markie,268,63103956329.0,63103956329.0,
623659295,26772783089,peytonknattsr,157,63095166931.0,63095166931.0,
623659295,2263548014,nameisalana,222,69033753077.0,69033753077.0,
623659295,276636411,qweezymakeiteasy,1054,69705577009.0,69705577009.0,
623659295,15687713,youdontknowjck,105,69322880244.0,69322880244.0,
623659295,23865717,caris_iman,3250,63412056508.0,63412056508.0,
623659295,2133818448,ciara_sellshomes,913,63439198230.0,63439198230.0,
623659295,9545332,simplybeingdiny,1387,63843813923.0,63843813923.0,
623659295,4287899755,brokerchristian.bpre,588,69714361338.0,69714361338.0,
623659295,8714035942,charles_home_improvement_llc,423,64013270311.0,64013270311.0,
623659295,15216996,businessbarbieari,642,63310776713.0,63310776713.0,
623659295,2033551,laurenpcrane,230,63055062503.0,63055062503.0,
623659295,282852820,rocheeka_moves_u_forward,191,65981502680.0,65981502680.0,
623659295,337038746,drstaciemorris,2997,67604965565.0,67604965565.0,
623659295,11927474,homeswithdenisha,204,63302145762.0,63302145762.0,
623659295,20262079,adonisthrax,691,63466620133.0,63466620133.0,
623659295,27397578683,melissaromehomerealtestate,309,63100862173.0,63100862173.0,
623659295,20560103,tunedintony,5045,63148989146.0,63148989146.0,
623659295,31234539,maserati_trill,510,63613064951.0,63613064951.0,
623659295,28041195,toddmatic,1088,63402741364.0,63402741364.0,
623659295,11921782,locd_soles,225,64674629455.0,64674629455.0,
623659295,276809233,honesty_cook,2603,67474061056.0,67474061056.0,
623659295,8641565,_ohmo,109,63247483655.0,63247483655.0,
623659295,246821939,thetattoosavior,574,64233043351.0,64233043351.0,
623659295,40225067971,themobilehomeclosers,23080,63428395621.0,63428395621.0,
623659295,13477753,destinee.mccullum,452,63087220100.0,63087220100.0,
623659295,22398508,amy.wade.homes,153,67121028548.0,67121028548.0,
623659295,2094859689,tiarravstee,129,69411113350.0,69411113350.0,
623659295,9483280212,c0de_zero,162,63434073019.0,63434073019.0,
623659295,32639160,peeteysplanet,498,63071019526.0,63071019526.0,
623659295,1502582626,osas_ade,176,68001826961.0,68001826961.0,
623659295,54536172995,_demerits,162,63887330422.0,63887330422.0,
623659295,229076143,yoditdeet,1834,63433306052.0,63433306052.0,
623659295,32152561,its_giso,253,63031126268.0,63031126268.0,
623659295,48509684,mwangangi,153,63406360868.0,63406360868.0,
623659295,186746935,this1isonme2,291,63400687620.0,63400687620.0,
623659295,390157086,eryka_kane,751,64736382010.0,64736382010.0,
623659295,50703952682,sheissmokinghott,665,67139811712.0,67139811712.0,
623659295,399429156,ddpacino,207,63078146618.0,63078146618.0,
623659295,273550546,angel_peguero23,294,63050532538.0,63050532538.0,
623659295,4948883580,key__kelly,250,69634508524.0,69634508524.0,
623659295,29662897,bwrightthere_,660,63258682533.0,63258682533.0,
623659295,3751342923,king__mikey1508,259,63389342936.0,63389342936.0,
623659295,52771022,nikiyamsimpson,113,63064150885.0,63064150885.0,
623659295,231173224,iamyunghot,745,63046814611.0,63046814611.0,
623659295,281116212,cafeenoire,117,65431296911.0,65431296911.0,
623659295,14500506859,5starr._kayy,295,63251537133.0,63251537133.0,
623659295,314486448,ace.hndrx,501,70030014692.0,70030014692.0,
623659295,305132957,brianabuttonz,491,63392799930.0,63392799930.0,
623659295,33238597,mrs_mesec,195,68912976322.0,68912976322.0,
623659295,13822660,macdeity,188,63084614407.0,63084614407.0,
623659295,43008657,youngbandit_tbm,227,63411979505.0,63411979505.0,
623659295,37123050,iitzcinnamon,519,63373754677.0,63373754677.0,
623659295,33391271,artisticallygiftd,800,62919718891.0,62919718891.0,
623659295,8727734,510posites,407,66799093135.0,66799093135.0,
623659295,1491994372,crazyjt90,599,63505832678.0,63505832678.0,
623659295,36589994127,4e.pirahna,145,63443418000.0,63443418000.0,
623659295,662709817,stayingforeign,231,69009114211.0,69009114211.0,
623659295,274506647,gi_jodeci,336,70471584013.0,70471584013.0,
623659295,211350749,djyounglegend215,890,63398015021.0,63398015021.0,
623659295,186225517,ljk_24,252,63552049932.0,63552049932.0,
623659295,1901154730,kasschill,3193,64854284891.0,64854284891.0,
623659295,1525149528,rob.menard,672,63846275431.0,63846275431.0,
623659295,187824454,mshipman98,195,63364277688.0,63364277688.0,
623659295,1459122516,that_lion11,265,63148396636.0,63148396636.0,
623659295,277770860,actor_n,131,63467556977.0,63467556977.0,
623659295,5836567943,christianebhote,362,64395532468.0,64395532468.0,
623659295,264930120,justtcallmedomm,317,63099806133.0,63099806133.0,
623659295,185511098,naturally_dopeaf,160,63419011607.0,63419011607.0,
623659295,43326396,jtrenett90,208,63293989953.0,63293989953.0,
623659295,2961473864,anthony.as.baptiste,180,63433112969.0,63433112969.0,
623659295,336862885,js_hickerson,109,64837909486.0,64837909486.0,
623659295,46024773,phenomenalnique_,343,63064759172.0,63064759172.0,
623659295,30850750,_1of.0ne,162,66914295741.0,66914295741.0,
623659295,40341456243,sierasyara,968,67243623953.0,67243623953.0,
623659295,13570692,yungesquire,196,63259786837.0,63259786837.0,
623659295,519258435,coachgoods1,496,64294609499.0,64294609499.0,
623659295,1435339034,mic_tha_don_,212,63895889788.0,63895889788.0,
623659295,1525580510,el_capetone_,145,63094203401.0,63094203401.0,
623659295,48599899,_whitneytherealtor_,169,63483255819.0,63483255819.0,
623659295,12164809,jusmellow,330,63287259256.0,63287259256.0,
623659295,1571512465,candace.cobain,1236,63048126917.0,63048126917.0,
623659295,564816361,coralllosa,118,63429638151.0,63429638151.0,
623659295,262648757,djmilaehsanayesh,209,63237657332.0,63237657332.0,
623659295,1634175540,saj.o7,147,64286715577.0,64286715577.0,
623659295,235672549,thechillwill,294,63045854019.0,63045854019.0,
623659295,415729081,munk_solo,458,66537176859.0,66537176859.0,
623659295,192916301,4lifejneal,195,70619609025.0,70619609025.0,
623659295,1657262581,gmoneydamoneyman,139,69561434417.0,69561434417.0,
623659295,52113349451,paul.duncan.509511,386,65452945490.0,65452945490.0,
623659295,1982338284,camsmithtrey,1349,63429906252.0,63429906252.0,
623659295,235669761,iam_jrenee,1254,63158038330.0,63158038330.0,
623659295,19285870,taeken1step,314,63265522322.0,63265522322.0,
623659295,11218207,_.thebaddestjas._,624,63055270820.0,63055270820.0,
623659295,238164788,girlmeetsriesling,355,63452689097.0,63452689097.0,
623659295,43547826,bandcamp_quaker,118,69752841786.0,69752841786.0,
623659295,29083040349,felecia_realestate,281,70203268336.0,70203268336.0,
623659295,38008147,carissasell_realestate,557,63257030003.0,63257030003.0,
623659295,1657083094,jellz17,157,64400087918.0,64400087918.0,
623659295,4205275215,robbytruckman,188,64919960541.0,64919960541.0,
623659295,2223376105,jlatin_,178,63448487202.0,63448487202.0,
623659295,31359512,prettybrown_eee,151,65172415950.0,65172415950.0,
623659295,36631636,miamor_goddess,227,63490872845.0,63490872845.0,
623659295,26178399697,musahgreatness,166,63246831930.0,63246831930.0,
623659295,187613293,realestate.by.daye,289,63137055864.0,63137055864.0,
623659295,50607039,korean_mike,422,63270140276.0,63270140276.0,
623659295,9956400,_ash.will,245,63453811184.0,63453811184.0,
623659295,53638134375,_bigplaycartier,102,63369447841.0,63369447841.0,
623659295,267526500,_caddymack,583,63435513595.0,63435513595.0,
623659295,26768537,le_boujee_boheme,150,63276492160.0,63276492160.0,
623659295,239979542,1dwavy,235,63300971709.0,63300971709.0,
623659295,3071109393,iamlexb1123,222,63441129760.0,63441129760.0,
623659295,365326573,mister_briggs,271,63447070450.0,63447070450.0,
623659295,49881941,muvamob,346,67650791394.0,67650791394.0,
623659295,1599361360,life.of.l__1906,1265,63396341305.0,63396341305.0,
623659295,22523040,only1izzyy,564,63242566637.0,63242566637.0,
623659295,5733874986,na_boogieee,127,64593072671.0,64593072671.0,
623659295,35053311,king_damian89,612,67632709606.0,67632709606.0,
623659295,3655778465,philiparaicesrealtor,287,64295893502.0,64295893502.0,
623659295,17693041,theyknowashleyb,245,63092557154.0,63092557154.0,
623659295,3301038104,allthingsmonicka,429,63076121630.0,63076121630.0,
623659295,41197289,nyprettychik917,199,63041405508.0,63041405508.0,
623659295,50102818750,buy_sell_with_exzavia,378,63381159148.0,63381159148.0,
623659295,294708070,laidback_the_don,172,69646793846.0,69646793846.0,
623659295,37896991,nikkinonicole,216,63293178227.0,63293178227.0,
623659295,1618234505,luvlucky_1,169,63083075542.0,63083075542.0,
623659295,41725356782,thatguyrice19,228,66378846350.0,66378846350.0,
623659295,31833504,jagthegrateful,111,63055789419.0,63055789419.0,
623659295,7353961716,danyeee_z,113,65856538862.0,65856538862.0,
623659295,227023974,totally_in_love_with_me,121,66448662084.0,66448662084.0,
623659295,382237155,ynvme_79,167,66127226770.0,66127226770.0,
623659295,1099463775,1bagged_s550,161,69804450340.0,69804450340.0,
623659295,195876570,notnice169,144,63267438535.0,63267438535.0,
623659295,1314611161,phenomwomen803,204,68950300566.0,68950300566.0,
623659295,186382409,shahustle,308,69386322891.0,69386322891.0,
623659295,1688825917,aparrish312,440,66578823559.0,66578823559.0,
623659295,233807191,monicakeona,269,63274459546.0,63274459546.0,
623659295,237496582,nurse_myra,319,63394339473.0,63394339473.0,
623659295,6118645531,gorilla_graphix_atl,220,63479436134.0,63479436134.0,
623659295,1549058886,deesofocused83,147,68854109643.0,68854109643.0,
623659295,6261118817,gz_bey,146,68061626789.0,68061626789.0,
623659295,143559081,blakb_gatez,247,70373209819.0,70373209819.0,
623659295,210778754,thebrishow__,163,63386998521.0,63386998521.0,
623659295,1036078213,memphizzmarc901,421,63263601231.0,63263601231.0,
623659295,1938611587,dreelegend,9247,63256503782.0,63256503782.0,
623659295,324516372,123motown,423,64604995871.0,64604995871.0,
623659295,10763687,yeilynn,518,63389565550.0,63389565550.0,
623659295,21010459,creolepeach_,183,69385306812.0,69385306812.0,
623659295,692854563,darvellowens,227,67018828438.0,67018828438.0,
623659295,294222562,hamm25,134,67485304008.0,67485304008.0,
623659295,3261538260,_jayceola,183,63322316494.0,63322316494.0,
623659295,32482204,hollytherebel,1052,65919136189.0,65919136189.0,
623659295,313630828,melogreen90,164,63555499088.0,63555499088.0,
623659295,45700456680,zfleisher_realtor,157,63466275288.0,63466275288.0,
623659295,410990500,damajor90,232,65594620540.0,65594620540.0,
623659295,49513087,kanyesouth,641,66922722915.0,66922722915.0,
623659295,1038609910,jacktownyo_no_diddy,166,67447984639.0,67447984639.0,
623659295,144508794,paulwilliams_8484,155,63224869889.0,63224869889.0,
60685382105,70389949909,acuacademysuccess,129,70813744901.0,70813744901.0,
60685382105,1459886672,thejacobpeter,198,63103521608.0,63103521608.0,
60685382105,3662389383,pathself2,3655,63395238547.0,63395238547.0,
60685382105,50770335078,meikacrumbles,196,63456867707.0,63456867707.0,
60685382105,550804826,_romildo_,126,63068846444.0,63068846444.0,
60685382105,65670836853,_aakrititandon_,452,70252541103.0,70252541103.0,
60685382105,320962999,edirinedewor,2713,63436114833.0,63436114833.0,
60685382105,4204871807,hassan.elhawary7,189,63251714568.0,63251714568.0,
60685382105,1610973971,izmaylova_alina,340,63021303247.0,63021303247.0,
60685382105,49000954902,anshuka.rai,158,63433373203.0,63433373203.0,
60685382105,62667486332,linda.loves.tech,959,65069152132.0,65069152132.0,
60685382105,55166411852,phdaportugal,2264,63567694549.0,63567694549.0,
60685382105,2008026625,imjoyee,130,65164476231.0,65164476231.0,
60685382105,7432017532,_young__bett,115,69790458082.0,69790458082.0,
60685382105,1064232882,janinetiger98,430,63037991955.0,63037991955.0,
60685382105,35571127202,liplocttt,966,63305537168.0,63305537168.0,
60685382105,32926099,cleygram,511,63408639462.0,63408639462.0,
60685382105,40561063160,melanintravelsmagic,1349,63425779527.0,63425779527.0,
60685382105,4562137956,y_asir_az,237,63100518174.0,63100518174.0,
60685382105,1023831776,iam_mayor042,185,71949251961.0,71949251961.0,
60685382105,1666846477,johnthejames,176,63025270811.0,63025270811.0,
60685382105,51617329561,al.ba7rany,811,63250750201.0,63250750201.0,
60685382105,40961983818,open.ai.kr,3503,63282732263.0,63282732263.0,
60685382105,54255441839,fredannan_zinyakatira,149,63434023692.0,63434023692.0,
60685382105,265056355,ryumer.g,118,63487329238.0,63487329238.0,
60685382105,42897711,andrew_f_butler,255,63450849626.0,63450849626.0,
60685382105,42388819968,610lucx,121,63239191386.0,63239191386.0,
45244372710,3873088087,timmyalbertshoes,421,63399861332.0,63399861332.0,
45244372710,49015561055,2icprinting_global,506,63096462457.0,63096462457.0,
45244372710,6243925711,tega_spencer,884,63427363464.0,63427363464.0,
45244372710,50556354548,charles.effion,3213,67979149760.0,67979149760.0,
45244372710,7159325180,tarabyte1024,207,68280670325.0,68280670325.0,
45244372710,7518947884,regaldave,245,63509216080.0,63509216080.0,
45244372710,49262605600,mhidecors,236,63447882859.0,63447882859.0,
45244372710,48773077859,hmessi5,123,63495464690.0,63495464690.0,
45244372710,44943680894,de_ralph_kvng1,123,63417226021.0,63417226021.0,
45244372710,60191087219,thebusinessactivist,302,63458824184.0,63458824184.0,
45244372710,39034858234,temidayo_matthew,142,63457315975.0,63457315975.0,
45244372710,2293848212,moonlight_magma,188,63430238291.0,63430238291.0,
45244372710,57054403480,codewithgeeks.io,893,63246235916.0,63246235916.0,
45244372710,5704546708,_tofunmiiiii,126,63440220608.0,63440220608.0,
45244372710,49924812637,codum.cc,342,63854055533.0,63854055533.0,
45244372710,1508339516,zulkeryusuf,127,63261182944.0,63261182944.0,
45244372710,26697955997,aubhd_,1060,63425605520.0,63425605520.0,
45244372710,1634327206,jesswiththeflex,291,63071298889.0,63071298889.0,
45244372710,38065468079,funmionisile,468,63457384529.0,63457384529.0,
45244372710,44423688873,_middle.child_,133,66264062992.0,66264062992.0,
45244372710,4229359187,obamaaluta001,190,63244961403.0,63244961403.0,
45244372710,49086600470,_mar.ign_,154,63283551163.0,63283551163.0,
45244372710,40725655119,rillsmart_foot_wears,162,63264224648.0,63264224648.0,
45244372710,530437114,azara_86,144,63463754235.0,63463754235.0,
45244372710,1440277005,lesman__,127,63087939994.0,63087939994.0,
45244372710,8334126656,paulwittyy,808,63075692434.0,63075692434.0,
45244372710,424523591,texy04,272,63400518619.0,63400518619.0,
45244372710,48410894275,postitnotesinventor,934,63391373394.0,63391373394.0,
45244372710,2099364576,pgodwinhypeangel,2240,63412478703.0,63412478703.0,
45244372710,1705759148,joseph.jibin,134,69388678146.0,69388678146.0,
45244372710,44651005183,qn_oge280,196,63290010247.0,63290010247.0,
45244372710,36092483685,krvyung,197,67539242094.0,67539242094.0,
45244372710,4326806428,oluwaseunfunmi_love,192,63297323101.0,63297323101.0,
45244372710,4110845572,margaret_unusual,151,63271057428.0,63271057428.0,
45244372710,37750928711,redra_24,346,63410668410.0,63410668410.0,
45244372710,55032070177,xellux_technologies,1933,63630944396.0,63630944396.0,
45244372710,1637186665,royalmiguel,263,63235805881.0,63235805881.0,
45244372710,52998112002,mootown4,2424,63441780058.0,63441780058.0,
45244372710,25332191760,mo.yo.sore,106,69702094704.0,69702094704.0,
45244372710,25992932202,joovenogani,124,63311545825.0,63311545825.0,
45244372710,8446630705,takalani_tt,144,63281333930.0,63281333930.0,
45244372710,57175551211,adedeji_ao1,120,63482176979.0,63482176979.0,
45244372710,35166453858,_ree_dah,156,63389430451.0,63389430451.0,
45244372710,3215783327,ms_kiky_,295,63218991255.0,63218991255.0,
45244372710,2077401567,thojae.dsp,169,66671659093.0,66671659093.0,
45244372710,8440953148,allsocialgrowthcommunity,919,63650168114.0,63650168114.0,
45244372710,4215117896,tikristilogo,255,67866159615.0,67866159615.0,
45244372710,36770872919,derinsconcept_,266,63446692832.0,63446692832.0,
45244372710,2208472166,thetomiifawole,895,63447540024.0,63447540024.0,
45244372710,47892830952,yhunng_g,106,68833986181.0,68833986181.0,
45244372710,2791296211,itunu.tech,371,63444948314.0,63444948314.0,
45244372710,1943710192,nomadic.suraj,150,63089355936.0,63089355936.0,
45244372710,2344109871,_crazydudevlog,344,63413950937.0,63413950937.0,
45244372710,3221254825,oluwasegunadedeji_,201,63267175538.0,63267175538.0,
45244372710,69102750204,lavishdcc,303,69306519049.0,69306519049.0,
45244372710,2212699730,thetechcowboy,1215,63240308261.0,63240308261.0,
45244372710,57446016753,_olufunmie____,155,63444059240.0,63444059240.0,
45244372710,1320441181,drealfato,1335,63096456434.0,63096456434.0,
45244372710,44076657887,x.u.c.c.e.s.s.f.u.l,2155,63410871387.0,63410871387.0,
45244372710,59099224872,emma.nuella6070,356,63157518716.0,63157518716.0,
45244372710,2011845113,seyiolanrewaju_,237,63416846047.0,63416846047.0,
45244372710,1491510133,ty_phili,618,63330547888.0,63330547888.0,
45244372710,476694614,darrylstrachan,194,64156056265.0,64156056265.0,
45244372710,6419615412,godslovepangel,708,63434870342.0,63434870342.0,
45244372710,1744706092,ataime_,127,68376526615.0,68376526615.0,
45244372710,2113578690,glo_rehyah_,241,63246754287.0,63246754287.0,
45244372710,42303219693,thatboilase__,394,63429199314.0,63429199314.0,
45244372710,4676869274,e.n.i.b.e.r.r.y,225,63468388951.0,63468388951.0,
45244372710,28872110461,zeal_tech_links,921,63450337539.0,63450337539.0,
45244372710,5457758162,au.rah_,137,63439241708.0,63439241708.0,
45244372710,2205758595,titoluwa__,152,63241238259.0,63241238259.0,
45244372710,2143127465,bigmo_cha,209,63643968070.0,63643968070.0,
45244372710,46141559591,dwell_studios,224,63274072078.0,63274072078.0,
45244372710,5671322424,oh_leeve,178,63417506251.0,63417506251.0,
45244372710,2110769403,sogo.sule,478,63499433024.0,63499433024.0,
45244372710,7325083789,prospee_don,360,63433683698.0,63433683698.0,
45244372710,28204437788,kemisolaaa_,275,63435255421.0,63435255421.0,
45244372710,48077482400,sudeshna.saha_,143,67831924258.0,67831924258.0,
45244372710,51002119035,kishii.ab,189,63127373776.0,63127373776.0,
45244372710,53283966510,yelathebeast,218,63220174291.0,63220174291.0,
45244372710,1008021477,dr_lynhams,128,63368329867.0,63368329867.0,
45244372710,2024624515,ibukun_mo,186,63625176631.0,63625176631.0,
45244372710,7974215025,spicyskits,1317,63227731314.0,63227731314.0,
45244372710,597930417,tizzyrankingfire,649,63489712051.0,63489712051.0,
45244372710,6137673854,oyetunde_kenny,220,63645672385.0,63645672385.0,
45244372710,7494387195,__hunter__pro__,210,69499942389.0,69499942389.0,
45244372710,1494990665,sergiotar_00,170,67597131992.0,67597131992.0,
45244372710,609897247,clintonkhanya,128,63226391613.0,63226391613.0,
45244372710,48633840581,bomzydget,2930,63039295382.0,63039295382.0,
45244372710,54003997719,ogoniflavour_,315,67323781213.0,67323781213.0,
45244372710,8509105971,toplinephotography1,807,63250179814.0,63250179814.0,
45244372710,2872409588,b.a.b.y.b.o.s.s_,736,63388889408.0,63388889408.0,
45244372710,1826672764,dressmeupcutey,289,63248432692.0,63248432692.0,
45244372710,4030861924,mo.rola,147,63426138815.0,63426138815.0,
45244372710,2928220951,lifeofdymphna,134,63281538377.0,63281538377.0,
45244372710,8015997583,lifeofeskayy,146,63033254212.0,63033254212.0,
45244372710,248064850,yunganwang,257,65315865849.0,65315865849.0,
45244372710,4784246597,don_friday_,171,63266379563.0,63266379563.0,
45244372710,5531240814,jombo.paul,396,63275438559.0,63275438559.0,
45244372710,7913527311,khnguyennn_,197,63225103063.0,63225103063.0,
45244372710,1932667066,nullpntr,1194,63416271555.0,63416271555.0,
45244372710,69008572819,triwicaksono_com,713,70132185454.0,70132185454.0,
45244372710,1560612722,taiwo_tom,103,64633751079.0,64633751079.0,
45244372710,2048179999,otun_2,797,63425367224.0,63425367224.0,
45244372710,22412411251,yeganeh.the.scientist,104,70153960457.0,70153960457.0,
45244372710,373905002,wale_astro,1728,63391534546.0,63391534546.0,
45244372710,4598872383,iamsunjeff,629,63274838055.0,63274838055.0,
45244372710,4051226511,abidemisola,207,63435175094.0,63435175094.0,
45244372710,2215191761,_daradee_,375,63505313313.0,63505313313.0,
45244372710,3490068998,itz_maybelle,244,63241076156.0,63241076156.0,
45244372710,8699545880,micheal_ken_,312,63084156161.0,63084156161.0,
45244372710,3669559272,busayo_dorcas,336,63268470890.0,63268470890.0,
45244372710,3479132713,bi_si_,105,67628990750.0,67628990750.0,
45244372710,4722540116,olufisola_,290,63421342632.0,63421342632.0,
45244372710,6369109254,jubril_akin,103,62857639958.0,62857639958.0,
45244372710,39905364595,tia_interiordecor_,1152,63268066881.0,63268066881.0,
45244372710,3183044628,__susu._,226,63271468278.0,63271468278.0,
45244372710,3566457318,andreas_vrl,256,64275578673.0,64275578673.0,
45244372710,3960145051,oputesam,164,63070343778.0,63070343778.0,
45244372710,11537671665,megatekictacademy,337,69530925172.0,69530925172.0,
45244372710,3479092094,maryyyy_john,355,63225199505.0,63225199505.0,
45244372710,2128697133,crypt8eight,704,63602488980.0,63602488980.0,
45244372710,3525602386,iam_ddr,4653,63145748910.0,63145748910.0,
45244372710,179410924,coach_mjones,104,69615570360.0,69615570360.0,
45244372710,34206476197,tu.mininu_,404,63431564536.0,63431564536.0,
45244372710,6378387031,fab_writer,119,63093860884.0,63093860884.0,
45244372710,1714225310,dexalted_,142,69092740724.0,69092740724.0,
45244372710,1403088732,_jesutosin,299,63449625621.0,63449625621.0,
45244372710,51703615023,william_west_iv,2882,63264084237.0,63264084237.0,
45244372710,8681905358,fra.bonac,348,63852678406.0,63852678406.0,
45244372710,4477293471,themobolaji,547,63475956212.0,63475956212.0,
45244372710,3301334298,thia__e,205,63057115515.0,63057115515.0,
45244372710,2046884014,iam_mcdee,2165,63416101671.0,63416101671.0,
45244372710,6878791071,theolawalebadewa,222,63061693106.0,63061693106.0,
45244372710,195958313,thomothy.b,2820,63315858933.0,63315858933.0,
45244372710,40291566646,layemi_lateju1,140,63418277457.0,63418277457.0,
45244372710,47782288871,cruzy_storch,262,63053468010.0,63053468010.0,
45244372710,2220304000,_amigo8_,121,63248513869.0,63248513869.0,
45244372710,7230101799,sanskar.23,164,63418055187.0,63418055187.0,
45244372710,56836397910,oka.agatha,152,63612440428.0,63612440428.0,
45244372710,2068006268,martinsphillip,2045,63122252886.0,63122252886.0,
45244372710,7450852350,yuheng.lai,143,63042223666.0,63042223666.0,
45244372710,46623841906,youngprinz_offixxial,946,63461629464.0,63461629464.0,
45244372710,1277742076,life.of.davidson,193,63440888792.0,63440888792.0,
45244372710,2015051330,d.herard,159,63278139199.0,63278139199.0,
45244372710,1412536340,anthropos_du_theo,133,63042269186.0,63042269186.0,
45244372710,7285815429,caterinjames,104,67579647099.0,67579647099.0,
45244372710,2860964603,heryeni_1010,154,63167231035.0,63167231035.0,
45244372710,8553160747,harlabii_thenkie,174,63063132574.0,63063132574.0,
45244372710,1620454255,ebukslala,269,66902789651.0,66902789651.0,
45244372710,1430924402,shirleyxdd,176,63468715921.0,63468715921.0,
45244372710,3948715013,__dlyt,339,63127909769.0,63127909769.0,
45244372710,3745161556,stephanie_cakes_n_more,1298,63271021954.0,63271021954.0,
45244372710,7160444679,amah_michael,129,63313152335.0,63313152335.0,
45244372710,979193793,iverralls,163,63470817782.0,63470817782.0,
45244372710,4538505012,kels_nn,359,63446912642.0,63446912642.0,
45244372710,2114262430,adedapoben,177,63441873541.0,63441873541.0,
45244372710,2246005459,thekassam,221,63138195392.0,63138195392.0,
45244372710,2464145976,dgiftedk,160,63612785083.0,63612785083.0,
58751456078,46530360914,rachelltsaiii,221,71424412390.0,71424412390.0,
58751456078,1401955381,chen_we1,247,63265231656.0,63265231656.0,
58751456078,2114540009,yanrenl,220,64529686493.0,64529686493.0,
58751456078,2011738077,3li_jah,176,63445144149.0,63445144149.0,
58751456078,17538017365,mawadaalexander,1377,63292259956.0,63292259956.0,
58751456078,231111176,dariusteow,121,63267374529.0,63267374529.0,
58751456078,63406537211,raiyahaj,103,71191644950.0,71191644950.0,
58751456078,1512743068,clorindamiranda,105,72284668787.0,72284668787.0,
58751456078,578599478,flukenml,166,67697920694.0,67697920694.0,
58751456078,675752792,kelennaa,148,63244671572.0,63244671572.0,
58751456078,717713215,h88129,228,63077395611.0,63077395611.0,
58751456078,2215847253,robin.hood.in,125,63459641288.0,63459641288.0,
58751456078,53822496375,saberdogbrand,303,63258182530.0,63258182530.0,
58751456078,5761783341,mariiomateoss_,234,67651422723.0,67651422723.0,
58751456078,51892878348,shin_dwon,179,63609696429.0,63609696429.0,
58751456078,306048686,davide_in_naples,141,63518035501.0,63518035501.0,
58751456078,188644891,catherine_of_alexandria,149,63304435032.0,63304435032.0,
58751456078,586940787,digbeebee,104,63404404106.0,63404404106.0,
58751456078,193425401,cinnamyspicebarbie,673,63130550156.0,63130550156.0,
58751456078,1376089360,chouaib.meramria,107,63391365332.0,63391365332.0,
58751456078,1059285289,rodrigophamacher,122,63437132460.0,63437132460.0,
58751456078,52656882056,reyazb_18,883,63303817228.0,63303817228.0,
58751456078,5368166785,luc_delattre,312,63566421802.0,63566421802.0,
58751456078,8029500101,_zheyuu1120,122,63278813057.0,63278813057.0,
58751456078,3704326039,akashicconsultantchhabra,689,63427979859.0,63427979859.0,
58751456078,641126027,rekaa_as,206,63145118923.0,63145118923.0,
58751456078,525057637,cristiancuda,112,63867492409.0,63867492409.0,
58751456078,64619412047,franciscoperez201310,191,64508978192.0,64508978192.0,
58751456078,260884079,nadiahisham,101,63446283742.0,63446283742.0,
58751456078,7145333830,rouhiiiin,147,68983969947.0,68983969947.0,
58751456078,6880716876,giacomomurru_,366,63930562371.0,63930562371.0,
47680161747,49955951697,sheikhusamaraeex,157,65175142322.0,65175142322.0,
47680161747,3266337138,yolkole,119,63306002364.0,63306002364.0,
47680161747,5773285208,ericgaullier,1094,64108736900.0,64108736900.0,
47680161747,2090117988,ahmed_ezzat_595,114,63080782144.0,63080782144.0,
47680161747,3615947195,rizyafitya,404,63480616211.0,63480616211.0,
47680161747,3306656638,silver_developer1,326,63264135085.0,63264135085.0,
47680161747,50517320521,_yung_mk,1188,63239290981.0,63239290981.0,
47680161747,53486369576,ethicseido,245,64144280675.0,64144280675.0,
47680161747,63918579297,zerosequencenft,573,63950560362.0,63950560362.0,
47680161747,61270238435,cat.baughman,186,64282526547.0,64282526547.0,
47680161747,596935521,iamcheerag,174,64321981627.0,64321981627.0,
